,user_id,item_id,rating,timestamp
615241,AHCN4H2PU5GCPBHXPXX7H6OGIC3A,B00V6G7XSO,4.0,1519585815480
615242,AHCN4H2PU5GCPBHXPXX7H6OGIC3A,B01KV06TGW,4.0,1496095885000
615246,AHCN4H2PU5GCPBHXPXX7H6OGIC3A,B004SIC5NA,3.0,1408016679000
615290,AG6APWIRWV6FDS4GOMPL2AGZIQTA,B073QVDNMF,4.0,1536034389354
615292,AG6APWIRWV6FDS4GOMPL2AGZIQTA,B00U1SV3J8,4.0,1533700624096
615293,AG6APWIRWV6FDS4GOMPL2AGZIQTA,B00OIH0HMW,2.0,1532162417679
615294,AG6APWIRWV6FDS4GOMPL2AGZIQTA,B0711LL6VS,2.0,1522911846608
615295,AG6APWIRWV6FDS4GOMPL2AGZIQTA,B01GR3GBR4,5.0,1517953546211
615296,AG6APWIRWV6FDS4GOMPL2AGZIQTA,B01IFMOO9M,5.0,1517625594580
615297,AG6APWIRWV6FDS4GOMPL2AGZIQTA,B076BKG2MG,1.0,1516879310990
615298,AG6APWIRWV6FDS4GOMPL2AGZIQTA,B06X998W3H,5.0,1515568372006
615327,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B08H23BVLM,5.0,1608288504416
615328,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B00DKCY40C,4.0,1528681754409
615329,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B076FSQLYY,5.0,1518490386422
615330,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B01N0XQDKO,3.0,1500416683797
615331,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B015HW625M,4.0,1496961819000
615332,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B01AU8JMJG,4.0,1493488300000
615333,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B00FNPPQS8,3.0,1441848514000
615334,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B00KA3V4YS,3.0,1441155606000
615335,AE3XRH3PJDRSDOARDCRNLLRIMPHA,B00UM52ZR4,1.0,1439512592000
615870,AFECWCBXME4FADH3CSXAW7QZHJPQ,B09MHVLWVN,3.0,1679318993733
615871,AFECWCBXME4FADH3CSXAW7QZHJPQ,B08THNSVVP,4.0,1617021570717
615872,AFECWCBXME4FADH3CSXAW7QZHJPQ,B08L8T36GS,3.0,1614454907507
615873,AFECWCBXME4FADH3CSXAW7QZHJPQ,B08KW84NXV,3.0,1613483892500
615875,AFECWCBXME4FADH3CSXAW7QZHJPQ,B0719JV8Z8,3.0,1574175175293
616069,AEAXASKM4DXTFJMGIM55E3FIPHXA,B09NR11HZT,1.0,1658237719029
616070,AEAXASKM4DXTFJMGIM55E3FIPHXA,B08HRK73PD,4.0,1633703218816
616071,AEAXASKM4DXTFJMGIM55E3FIPHXA,B08MYZQR1D,2.0,1629208436225
616072,AEAXASKM4DXTFJMGIM55E3FIPHXA,B08PCK85CC,4.0,1620500670081
616073,AEAXASKM4DXTFJMGIM55E3FIPHXA,B08HD6C3GC,3.0,1620493084913
616074,AEAXASKM4DXTFJMGIM55E3FIPHXA,B08FDV1RG9,4.0,1619099722634
616075,AEAXASKM4DXTFJMGIM55E3FIPHXA,B08KLMJ85M,3.0,1610575901010
616076,AEAXASKM4DXTFJMGIM55E3FIPHXA,B08F1SQQC9,2.0,1600610974363
616342,AH5MKALAFJTQOEXWOUEAGZSIWQLA,B09ND4Q64B,4.0,1653518092072
616343,AH5MKALAFJTQOEXWOUEAGZSIWQLA,B08JPWXQNQ,5.0,1637179538314
616344,AH5MKALAFJTQOEXWOUEAGZSIWQLA,B083LT3SYG,5.0,1624796827150
616345,AH5MKALAFJTQOEXWOUEAGZSIWQLA,B07KX1JXTD,4.0,1613437924540
616346,AH5MKALAFJTQOEXWOUEAGZSIWQLA,B07VKZ62KR,4.0,1588000267334
616347,AH5MKALAFJTQOEXWOUEAGZSIWQLA,B07SRNNFPT,5.0,1581254025321
616418,AEZQNC6ZKV5RKQ7CNPZL7YW6DGJA,B01N1YC42B,3.0,1511706779935
616419,AEZQNC6ZKV5RKQ7CNPZL7YW6DGJA,B01M6TWMSO,4.0,1504326087644
616420,AEZQNC6ZKV5RKQ7CNPZL7YW6DGJA,B06XTYHD37,2.0,1504325440984
616421,AEZQNC6ZKV5RKQ7CNPZL7YW6DGJA,B01M2BNVKB,4.0,1500251739544
616422,AEZQNC6ZKV5RKQ7CNPZL7YW6DGJA,B01G9ARGCY,1.0,1500251414514
616504,AHH4O66AG2IVLD2L2UT44VD47M2Q,B00VHNQN8W,1.0,1542396590108
616505,AHH4O66AG2IVLD2L2UT44VD47M2Q,B06Y685Q2B,2.0,1510871926045
616506,AHH4O66AG2IVLD2L2UT44VD47M2Q,B071G11RZ9,4.0,1501696816259
616507,AHH4O66AG2IVLD2L2UT44VD47M2Q,B01DLBPA7M,4.0,1497836427507
616508,AHH4O66AG2IVLD2L2UT44VD47M2Q,B06XCVHG4Z,1.0,1497111383062
616509,AHH4O66AG2IVLD2L2UT44VD47M2Q,B01N1NNXO7,4.0,1488645889000
616510,AHH4O66AG2IVLD2L2UT44VD47M2Q,B01EN0QMIG,5.0,1468603092000
616511,AHH4O66AG2IVLD2L2UT44VD47M2Q,B01C6PV550,3.0,1465874861000
616607,AEYGDDSAIIS4EUPWTYEWKPLPLXOQ,B08YVNGX28,3.0,1648772319737
616608,AEYGDDSAIIS4EUPWTYEWKPLPLXOQ,B077KYH3WG,2.0,1561421581951
616609,AEYGDDSAIIS4EUPWTYEWKPLPLXOQ,B072KL5L5Y,5.0,1559768670371
616610,AEYGDDSAIIS4EUPWTYEWKPLPLXOQ,B078YDXTSN,5.0,1534079905765
616611,AEYGDDSAIIS4EUPWTYEWKPLPLXOQ,B01DDE3FEW,5.0,1471263687000
616700,AF2L65CYCNQTJ4GAWIMZB4FBMCAQ,B0795BQH93,5.0,1573114886862
616701,AF2L65CYCNQTJ4GAWIMZB4FBMCAQ,B07FCKSXP7,3.0,1570041055445
616702,AF2L65CYCNQTJ4GAWIMZB4FBMCAQ,B07DJ6RQQN,3.0,1570040959615
616703,AF2L65CYCNQTJ4GAWIMZB4FBMCAQ,B07SHGJF47,5.0,1570040612976
616704,AF2L65CYCNQTJ4GAWIMZB4FBMCAQ,B01C3N4YNA,4.0,1554169172968
616754,AEETUIBELE4MMXYNJMRUL3VZMK4A,B01NB8L1K6,5.0,1595274644335
616755,AEETUIBELE4MMXYNJMRUL3VZMK4A,B07YCD9R86,5.0,1587731467226
616756,AEETUIBELE4MMXYNJMRUL3VZMK4A,B078LZF5K9,5.0,1580158889968
616757,AEETUIBELE4MMXYNJMRUL3VZMK4A,B07CGQMQ2X,5.0,1533639125692
616758,AEETUIBELE4MMXYNJMRUL3VZMK4A,B06XWVBB5F,5.0,1526644221416
616955,AFFJVWC7PD6FCHLLKGECA7DZLO3A,B097881CNH,1.0,1647753556519
616956,AFFJVWC7PD6FCHLLKGECA7DZLO3A,B08T1J4MRT,3.0,1633930435160
616957,AFFJVWC7PD6FCHLLKGECA7DZLO3A,B07YXQ5M2J,4.0,1587865486673
616958,AFFJVWC7PD6FCHLLKGECA7DZLO3A,B07Z1JSKK6,5.0,1587865019551
616959,AFFJVWC7PD6FCHLLKGECA7DZLO3A,B01M3NOCPH,5.0,1506491270295
617000,AH7FZ6K75YT2YPZBPCQA6SSBWD2Q,B07JMQ92D8,4.0,1563473625947
617001,AH7FZ6K75YT2YPZBPCQA6SSBWD2Q,B01MRUJFGW,1.0,1520031458213
617002,AH7FZ6K75YT2YPZBPCQA6SSBWD2Q,B01M28PQ99,4.0,1518229011407
617003,AH7FZ6K75YT2YPZBPCQA6SSBWD2Q,B076Q8MK53,5.0,1513798074129
617004,AH7FZ6K75YT2YPZBPCQA6SSBWD2Q,B0756STGFZ,5.0,1511236831838
617006,AH7FZ6K75YT2YPZBPCQA6SSBWD2Q,B075SSYP1T,5.0,1509561563647
617007,AH7FZ6K75YT2YPZBPCQA6SSBWD2Q,B014XEAK1M,1.0,1504987229510
617008,AH7FZ6K75YT2YPZBPCQA6SSBWD2Q,B071L1JN99,5.0,1503003135008
617025,AHBY5INVUSSLS6WQCTE74KWDHFRA,B0749DCS9K,5.0,1514693259889
617026,AHBY5INVUSSLS6WQCTE74KWDHFRA,B0716R8CWN,3.0,1514693074794
617027,AHBY5INVUSSLS6WQCTE74KWDHFRA,B01EFH308C,5.0,1492443170000
617028,AHBY5INVUSSLS6WQCTE74KWDHFRA,B01EJ5PCOA,1.0,1487291622000
617029,AHBY5INVUSSLS6WQCTE74KWDHFRA,B01MTMQXHX,1.0,1487291554000
617153,AGIGUBROEPM2WPLJX56FDYG3RVMQ,B06XDHRMYY,1.0,1621628876014
617154,AGIGUBROEPM2WPLJX56FDYG3RVMQ,B07XB5CTYJ,1.0,1581376969009
617155,AGIGUBROEPM2WPLJX56FDYG3RVMQ,B07NY9MX28,5.0,1553026683266
617156,AGIGUBROEPM2WPLJX56FDYG3RVMQ,B01AIAGBFE,1.0,1539640746939
617157,AGIGUBROEPM2WPLJX56FDYG3RVMQ,B07DCRM57L,1.0,1539639690843
617320,AFUWY7WVJLJZ4Y7DFLWBNW67HPLA,B07XHT1PCM,5.0,1585891980829
617321,AFUWY7WVJLJZ4Y7DFLWBNW67HPLA,B071WJGG2T,5.0,1508006233208
617322,AFUWY7WVJLJZ4Y7DFLWBNW67HPLA,B015QQJL8Y,5.0,1472075618000
617323,AFUWY7WVJLJZ4Y7DFLWBNW67HPLA,B00ZIK4NH8,5.0,1454263480000
617324,AFUWY7WVJLJZ4Y7DFLWBNW67HPLA,B00O9AGHHC,5.0,1453046348000
617326,AFUWY7WVJLJZ4Y7DFLWBNW67HPLA,B00DEMDMQA,4.0,1399519721000
617365,AGELIDNJI3ELERCDKARIBT767LLA,B071JQXMXQ,5.0,1522430004416
617366,AGELIDNJI3ELERCDKARIBT767LLA,B0796Z7D9Q,4.0,1522427792041
617367,AGELIDNJI3ELERCDKARIBT767LLA,B07583LC1C,5.0,1522427424674
617368,AGELIDNJI3ELERCDKARIBT767LLA,B06XV7CVXG,2.0,1522426438251
617369,AGELIDNJI3ELERCDKARIBT767LLA,B06XBL5CRL,1.0,1520632690087
617456,AGXMMN32GTFTQJ5JF3PZLOMICBAQ,B093KHNNF5,5.0,1638406695396
617458,AGXMMN32GTFTQJ5JF3PZLOMICBAQ,B0876VT1D9,5.0,1609850592198
617459,AGXMMN32GTFTQJ5JF3PZLOMICBAQ,B089M5FDJR,5.0,1609850502133
617460,AGXMMN32GTFTQJ5JF3PZLOMICBAQ,B08H7RQ2JM,4.0,1608285893789
617461,AGXMMN32GTFTQJ5JF3PZLOMICBAQ,B016S3HNHK,3.0,1466765807000
617462,AGXMMN32GTFTQJ5JF3PZLOMICBAQ,B00DYXDGOM,2.0,1439895521000
617718,AEA6NQ6H4CV7KLRLWRT23IW5AJNA,B07WCZ6Y4B,5.0,1664190962440
617719,AEA6NQ6H4CV7KLRLWRT23IW5AJNA,B09HH3PTVS,5.0,1661862045506
617720,AEA6NQ6H4CV7KLRLWRT23IW5AJNA,B09W5M29Y8,5.0,1655135716982
617721,AEA6NQ6H4CV7KLRLWRT23IW5AJNA,B08Y56GVCJ,5.0,1637626359214
617722,AEA6NQ6H4CV7KLRLWRT23IW5AJNA,B08T177BQ8,4.0,1635212911213
617723,AEA6NQ6H4CV7KLRLWRT23IW5AJNA,B08X4JH1YP,5.0,1632567153432
617724,AEA6NQ6H4CV7KLRLWRT23IW5AJNA,B08ZK4XL6V,5.0,1630367413224
617882,AESUU26XGJRK64ZB4UWSA4WOZZGQ,B07C6YNZ51,5.0,1538962968971
617884,AESUU26XGJRK64ZB4UWSA4WOZZGQ,B07B9R45J4,5.0,1525831408380
617885,AESUU26XGJRK64ZB4UWSA4WOZZGQ,B06XFYXXTJ,5.0,1525831295953
617886,AESUU26XGJRK64ZB4UWSA4WOZZGQ,B016299G1G,5.0,1508304015620
617887,AESUU26XGJRK64ZB4UWSA4WOZZGQ,B06Y1RKTPW,4.0,1508302078160
617929,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B08P888VRH,2.0,1611608871938
617930,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B07TV18CCL,5.0,1597694556831
617931,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B07MNF92NM,5.0,1597694412569
617932,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B081J6NDLV,3.0,1585063002986
617933,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B07CVXYLFY,4.0,1585062955108
617934,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B075G87DZH,2.0,1585062462536
617935,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B07W5264BL,5.0,1585062314312
617936,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B07H7YPZKM,3.0,1546091204481
617937,AFB3Q3P4WRDSUMKGJCD4DSYOPJSA,B07BSBVHN8,5.0,1528653249837
618158,AEYVLECVLA5HDZ2NSZGA55LJSUEA,B07CP4JF86,5.0,1549500635442
618159,AEYVLECVLA5HDZ2NSZGA55LJSUEA,B07BP83TFK,5.0,1536607676218
618160,AEYVLECVLA5HDZ2NSZGA55LJSUEA,B07867TPG2,5.0,1522706731905
618161,AEYVLECVLA5HDZ2NSZGA55LJSUEA,B01HI643II,5.0,1477345313000
618162,AEYVLECVLA5HDZ2NSZGA55LJSUEA,B018Q3K89K,5.0,1453083736000
618191,AGSRHY26FCJC3IALPIMNB3A7OBKQ,B01EP7XONS,5.0,1527486303352
618192,AGSRHY26FCJC3IALPIMNB3A7OBKQ,B00O9UK76O,5.0,1427492851000
618193,AGSRHY26FCJC3IALPIMNB3A7OBKQ,B00M09W9BC,5.0,1425023471000
618194,AGSRHY26FCJC3IALPIMNB3A7OBKQ,B003WJZDQW,5.0,1425022937000
618196,AGSRHY26FCJC3IALPIMNB3A7OBKQ,B00AFCJRVQ,5.0,1397186472000
618592,AGAGMKVAK4IHDN7LM2DVQIEYQKNQ,B077N36YHH,5.0,1547150075027
618593,AGAGMKVAK4IHDN7LM2DVQIEYQKNQ,B00407VNT6,5.0,1479152156000
618594,AGAGMKVAK4IHDN7LM2DVQIEYQKNQ,B018U1KYG0,5.0,1479151436000
618595,AGAGMKVAK4IHDN7LM2DVQIEYQKNQ,B01F2ZE2CO,5.0,1479150949000
618596,AGAGMKVAK4IHDN7LM2DVQIEYQKNQ,B01CN8TYYE,5.0,1463406273000
618722,AFPHDFDOYWLZYSQMAM72TNGE7YXA,B073B6JHS7,2.0,1508942248391
618723,AFPHDFDOYWLZYSQMAM72TNGE7YXA,B00QITXITM,4.0,1501764194510
618724,AFPHDFDOYWLZYSQMAM72TNGE7YXA,B017N43THQ,2.0,1493930208000
618725,AFPHDFDOYWLZYSQMAM72TNGE7YXA,B01MEF0VE0,5.0,1493929910000
618726,AFPHDFDOYWLZYSQMAM72TNGE7YXA,B06XHVQ2SB,2.0,1491915211000
618727,AFPHDFDOYWLZYSQMAM72TNGE7YXA,B01B57ZHNQ,5.0,1491914999000
618728,AGGOYDJPO6BBXKO525ESMCWRGGTA,B0030Z4O5Y,5.0,1436643423000
618729,AGGOYDJPO6BBXKO525ESMCWRGGTA,B0030Z2RAS,5.0,1436643369000
618730,AGGOYDJPO6BBXKO525ESMCWRGGTA,B005CP0WEW,5.0,1436643336000
618731,AGGOYDJPO6BBXKO525ESMCWRGGTA,B00481BSE4,5.0,1435423761000
618732,AGGOYDJPO6BBXKO525ESMCWRGGTA,B00IU26GW6,5.0,1435423333000
618733,AGGOYDJPO6BBXKO525ESMCWRGGTA,B0087G738G,5.0,1431309726000
619192,AENPZ3GJ5WIBYYLQJPONHPY57UKA,B075K81CP8,5.0,1551921451214
619193,AENPZ3GJ5WIBYYLQJPONHPY57UKA,B07GL5QKL3,5.0,1539352222904
619194,AENPZ3GJ5WIBYYLQJPONHPY57UKA,B07584D72V,5.0,1539352088720
619195,AENPZ3GJ5WIBYYLQJPONHPY57UKA,B017HOEGKG,5.0,1486012807000
619196,AENPZ3GJ5WIBYYLQJPONHPY57UKA,B00RKHIBJ8,5.0,1439870243000
619317,AEE7ITG7W2C5YZ46YKH5XFV2DAMQ,B07H9JN52F,5.0,1573619395905
619319,AEE7ITG7W2C5YZ46YKH5XFV2DAMQ,B077KBVKPS,5.0,1572829878332
619320,AEE7ITG7W2C5YZ46YKH5XFV2DAMQ,B07JZTY2YC,5.0,1572829705831
619321,AEE7ITG7W2C5YZ46YKH5XFV2DAMQ,B07KLRMNY1,5.0,1572829634196
619322,AEE7ITG7W2C5YZ46YKH5XFV2DAMQ,B01I2QLENK,4.0,1571658588355
619385,AFDTLV3I2BEWWIH4OZMUKZIFUFVQ,B01F2Z7WGC,4.0,1560795700356
619386,AFDTLV3I2BEWWIH4OZMUKZIFUFVQ,B075FTFXL7,2.0,1542662439201
619387,AFDTLV3I2BEWWIH4OZMUKZIFUFVQ,B077Z37WH6,3.0,1542661860497
619388,AFDTLV3I2BEWWIH4OZMUKZIFUFVQ,B077Z331M2,3.0,1542661720909
619389,AFDTLV3I2BEWWIH4OZMUKZIFUFVQ,B01IASOD2O,1.0,1542660781749
619457,AGSGZFJMLVXJDJKMGD43BKPYQRZA,B082F9R2QG,5.0,1610431048156
619458,AGSGZFJMLVXJDJKMGD43BKPYQRZA,B074H7V63R,5.0,1610424013376
619459,AGSGZFJMLVXJDJKMGD43BKPYQRZA,B07TG1J6GP,5.0,1610421540065
619460,AGSGZFJMLVXJDJKMGD43BKPYQRZA,B08HSBBHBK,5.0,1610421432852
619461,AGSGZFJMLVXJDJKMGD43BKPYQRZA,B08MBNP1XR,5.0,1610421313317
619667,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B06Y5VXT7J,5.0,1567778385558
619668,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B07KX47WR6,5.0,1567778138579
619669,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B00WPKMUL0,5.0,1567777801871
619670,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B00V0DKD8A,3.0,1567776991917
619671,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B0732TFWPC,3.0,1567187351339
619672,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B074HC4LK5,5.0,1567183065925
619673,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B073B3YN6R,5.0,1567182891183
619674,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B072C6JDWY,5.0,1567177541096
619676,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B07528MYCD,3.0,1567174425702
619677,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B075QBGB1S,3.0,1567173492676
619678,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B07GCMHYSF,4.0,1567056619841
619679,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B07CRRXQK1,1.0,1567027972966
619680,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B01N19Z9JH,3.0,1567015504435
619681,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B07MMB1ZKT,4.0,1567014338565
619682,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B06XXWSJB9,2.0,1504032825790
619683,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B01MQ5PCT2,1.0,1504030918430
619684,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B01D39L65M,2.0,1501092599384
619685,AE4Q2HF3BS6SI22NJD7BFD3SOACA,B07211FTTX,4.0,1501089156544
619698,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B01E69DBEW,5.0,1535218101136
619700,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B01M3VOKRM,5.0,1520529214762
619701,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B015HZSK7W,4.0,1498614922133
619702,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B00KA3SRVG,5.0,1483322626000
619703,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B00UOSJEG4,5.0,1481924792000
619704,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B00KT13JEO,5.0,1480899897000
619705,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B00KW02QK0,5.0,1480899742000
619706,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B00FG35RU4,4.0,1480899404000
619707,AGZ4VNFFF2GLV7FOTHZO4JSELBAQ,B001PPCEBW,4.0,1395282562000
619733,AFSAXKU76JS333FKWI5V5ZUYK67Q,B01E55XT3U,5.0,1493943354000
619735,AFSAXKU76JS333FKWI5V5ZUYK67Q,B0171EXSLK,5.0,1489887482000
619736,AFSAXKU76JS333FKWI5V5ZUYK67Q,B018T7PMTY,5.0,1486696861000
619737,AFSAXKU76JS333FKWI5V5ZUYK67Q,B00REIEB24,5.0,1478433636000
619738,AFSAXKU76JS333FKWI5V5ZUYK67Q,B01HHVOM2Q,5.0,1470169949000
619739,AFSAXKU76JS333FKWI5V5ZUYK67Q,B01H1QUYRO,5.0,1470169858000
619740,AFSAXKU76JS333FKWI5V5ZUYK67Q,B01E99KV0Q,5.0,1470169798000
619741,AFSAXKU76JS333FKWI5V5ZUYK67Q,B00VRTGPES,5.0,1464744600000
619742,AFSAXKU76JS333FKWI5V5ZUYK67Q,B00HF8YS6M,5.0,1464744536000
619743,AFSAXKU76JS333FKWI5V5ZUYK67Q,B00N5QUVPU,5.0,1456872993000
620202,AGRXNU3LEOWUPZ2GBFHXOFK5KU3Q,B00DD16EWG,5.0,1642086187068
620203,AGRXNU3LEOWUPZ2GBFHXOFK5KU3Q,B0062T7VJQ,5.0,1591627145330
620204,AGRXNU3LEOWUPZ2GBFHXOFK5KU3Q,B07T6SYNYM,5.0,1591627050708
620205,AGRXNU3LEOWUPZ2GBFHXOFK5KU3Q,B07YFWY2FH,5.0,1586107413772
620206,AGRXNU3LEOWUPZ2GBFHXOFK5KU3Q,B00D27SEW4,5.0,1489423366000
620264,AF2G55CRKC3PXCZ3BTOOG4JBXU3Q,B07TJPDG81,5.0,1573702104585
620266,AF2G55CRKC3PXCZ3BTOOG4JBXU3Q,B07FDX9K77,5.0,1555468555897
620267,AF2G55CRKC3PXCZ3BTOOG4JBXU3Q,B07C7Y2KKG,3.0,1539220907845
620268,AF2G55CRKC3PXCZ3BTOOG4JBXU3Q,B07FZVVPTW,5.0,1535716462226
620269,AF2G55CRKC3PXCZ3BTOOG4JBXU3Q,B07DND598M,1.0,1535390216495
620270,AF2G55CRKC3PXCZ3BTOOG4JBXU3Q,B07CLJL1H8,5.0,1526921598379
620271,AF2G55CRKC3PXCZ3BTOOG4JBXU3Q,B073TX1G8D,1.0,1523373431777
620272,AF2G55CRKC3PXCZ3BTOOG4JBXU3Q,B073HV1VVG,5.0,1507049156024
620365,AE4TASJ7KHASOPSLU3KRXVLDLZVA,B08JSML6YW,5.0,1625422060295
620366,AE4TASJ7KHASOPSLU3KRXVLDLZVA,B08TQH6FC9,5.0,1625422009757
620367,AE4TASJ7KHASOPSLU3KRXVLDLZVA,B0831STZ2T,5.0,1601050842356
620368,AE4TASJ7KHASOPSLU3KRXVLDLZVA,B07X8GB4C5,5.0,1581046076903
620369,AE4TASJ7KHASOPSLU3KRXVLDLZVA,B07F3MG3C1,5.0,1570853555403
620474,AHD4JNUBLIIPDTQMGC4GADM76O6A,B07BF9S8QY,4.0,1562172859042
620475,AHD4JNUBLIIPDTQMGC4GADM76O6A,B075SDBQR3,1.0,1517246466872
620476,AHD4JNUBLIIPDTQMGC4GADM76O6A,B01MFCEP42,3.0,1487287148000
620477,AHD4JNUBLIIPDTQMGC4GADM76O6A,B01F1N2AWG,2.0,1486151040000
620478,AHD4JNUBLIIPDTQMGC4GADM76O6A,B01LBDWRVE,1.0,1479920063000
620528,AEPTXAOT2EYNXYF3BZQSP2R3CTYQ,B08G48LY6Z,3.0,1618182543768
620529,AEPTXAOT2EYNXYF3BZQSP2R3CTYQ,B0772GP8QT,1.0,1575348109982
620530,AEPTXAOT2EYNXYF3BZQSP2R3CTYQ,B01F5LBXJA,3.0,1532733042149
620531,AEPTXAOT2EYNXYF3BZQSP2R3CTYQ,B01G33GUMO,3.0,1519885113008
620532,AEPTXAOT2EYNXYF3BZQSP2R3CTYQ,B077M9DX6P,4.0,1516128603405
620533,AEPTXAOT2EYNXYF3BZQSP2R3CTYQ,B00BA0ZUFY,4.0,1489504945000
620677,AHRH3LR7YW75MAOUDFCLC364T7VA,B06XWP534T,3.0,1599487446633
620678,AHRH3LR7YW75MAOUDFCLC364T7VA,B07RXTCJLF,5.0,1561323917533
620679,AHRH3LR7YW75MAOUDFCLC364T7VA,B07KTYDC1N,5.0,1561026175990
620680,AHRH3LR7YW75MAOUDFCLC364T7VA,B01LDFX6C4,5.0,1529255450748
620681,AHRH3LR7YW75MAOUDFCLC364T7VA,B07D3KS7MS,1.0,1529255028028
620682,AHRH3LR7YW75MAOUDFCLC364T7VA,B077XBBXDF,3.0,1527288845927
620683,AHRH3LR7YW75MAOUDFCLC364T7VA,B06XW8H5FB,5.0,1502552377366
620684,AHRH3LR7YW75MAOUDFCLC364T7VA,B01CY6D7R0,5.0,1501614292508
620821,AEN7KDB2UDWJNCXT6MBAIIRSU75Q,B08DXGZDK8,5.0,1606953674810
620822,AEN7KDB2UDWJNCXT6MBAIIRSU75Q,B088NJ3VHG,5.0,1594727662627
620823,AEN7KDB2UDWJNCXT6MBAIIRSU75Q,B07W6ZHMBY,3.0,1594346690880
620824,AEN7KDB2UDWJNCXT6MBAIIRSU75Q,B087Q8KXKW,3.0,1594343587158
620825,AEN7KDB2UDWJNCXT6MBAIIRSU75Q,B073WT36S4,5.0,1560938333470
620832,AHLEY4CDD7SOSI6Z5LUCLCR6F6EQ,B07BLSLR4T,2.0,1549644602275
620833,AHLEY4CDD7SOSI6Z5LUCLCR6F6EQ,B06X187JWZ,4.0,1518707437294
620834,AHLEY4CDD7SOSI6Z5LUCLCR6F6EQ,B01IN2T7UA,5.0,1501765187457
620835,AHLEY4CDD7SOSI6Z5LUCLCR6F6EQ,B01MF6TEPP,5.0,1488559374000
620836,AHLEY4CDD7SOSI6Z5LUCLCR6F6EQ,B01K7OO9QO,5.0,1487165913000
620837,AHLEY4CDD7SOSI6Z5LUCLCR6F6EQ,B0105VP7X8,1.0,1458828535000
620838,AHLEY4CDD7SOSI6Z5LUCLCR6F6EQ,B00XVB8HSC,5.0,1457380190000
620878,AFWHQOPKFIARNK5S55HWXEZWAMLQ,B081YF49Z6,4.0,1588658353693
620879,AFWHQOPKFIARNK5S55HWXEZWAMLQ,B07PQJT94T,3.0,1559634470783
620880,AFWHQOPKFIARNK5S55HWXEZWAMLQ,B07NBV5BVY,4.0,1559634441475
620881,AFWHQOPKFIARNK5S55HWXEZWAMLQ,B01N1ZRJJI,4.0,1547712902828
620882,AFWHQOPKFIARNK5S55HWXEZWAMLQ,B00S9TBVD4,4.0,1439230234000
621062,AFWM7WW3ZRVKTKGVQLRTHRK3NRKA,B01EW9OGJ0,5.0,1534001516194
621063,AFWM7WW3ZRVKTKGVQLRTHRK3NRKA,B01MUE5BI2,5.0,1500478752990
621064,AFWM7WW3ZRVKTKGVQLRTHRK3NRKA,B00RXWCCAO,4.0,1489223948000
621065,AFWM7WW3ZRVKTKGVQLRTHRK3NRKA,B017OE5DO2,5.0,1487391948000
621066,AFWM7WW3ZRVKTKGVQLRTHRK3NRKA,B00EDQMQD6,5.0,1487391924000
621164,AEEGHOE5QUN7GQNY7HXQ6BILDMLQ,B07NZLW5QD,4.0,1556601209591
621165,AEEGHOE5QUN7GQNY7HXQ6BILDMLQ,B07KMWSTR6,5.0,1549651233927
621166,AEEGHOE5QUN7GQNY7HXQ6BILDMLQ,B07HT1R4JN,4.0,1544422272760
